"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Low income","LIC","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6971866868036","17.7049535101818","18.5848870303626","18.28918976977","19.3382206850037","18.4671097967894","23.4354859394169","24.8843132148505","23.31786989625","26.1116422069201","28.9550152129526","27.4648437984307","27.2063681243003","26.6403836105344","28.4659087877845","29.4300591483277","31.5448328242421","31.5043475007351","31.7982077463386","27.5303812987969","29.3715571474751","29.289437263588","25.5640490895279","24.5984189293606","25.5797346278894","23.8209963890368","23.2499050630585","23.5707488292621","25.9340168650308","25.2487442126955","25.3280778994963","25.0673321852029","25.3753971536733","",
"Liechtenstein","LIE","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.3045826652038","39.647172626367","37.2602648896845","41.9543783150565","44.078617141423","41.7550346850839","44.2952285660684","40.3036198267405","40.2009622344276","","",
"Sri Lanka","LKA","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","20.6871590835941","20.5545345541818","21.0862170143472","20.6927668030344","20.3913657833954","21.5525265512123","20.318326715845","19.9937191800376","21.4572284763948","23.2755748328345","24.1812630327869","25.0724245935943","24.5598843477405","25.7291496055205","25.3417767199529","26.6875633288181","27.3774401989869","28.9434923256517","27.5348972202039","28.5258037547483","29.9249109774979","28.2529601176401","26.5174036477962","26.5398441657552","26.4969513275142","26.5476366682063","26.955478500507","27.7808432364289","27.0321011964934","27.1010060113303","26.3276072862541","25.895592770146","25.8895415993585","25.8495462852682","26.4041902211078","26.6839789029789","26.5742275506166","26.9936625997448","27.6167149449992","27.3613237332533","27.3180767964657","26.8205944160785","28.0106134516732","28.4245704176973","28.6181015199147","30.1880884644457","30.6422951801489","29.9198197775274","29.3711947494741","29.6714387318411","27.7831982979266","29.0731497644916","30.9698538095878","30.7956807276274","30.5178954280569","29.5354178734212","30.4827177299458","31.1282786472283","30.0568199551031","29.1910069413124","28.1902825728303","29.9747031154378","30.2676616423426","",
"Lower middle income","LMC","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","34.8808381080321","34.7157885472057","34.0988522653743","34.9348053568939","36.2303664171292","34.8808956019503","37.1470537306836","37.4709020369097","40.7371619133553","45.9500262056883","43.9770966960948","46.4955811064774","46.1817957147024","42.8676097934089","43.8064659922656","39.3189939530208","34.2364623400871","34.1741773533782","33.4717640178972","31.7986441456912","30.7876797169516","28.259009463645","28.1619456705194","28.6555691101527","29.7985074728054","30.2542176002446","31.9659508696997","31.6555959716556","29.784110787458","30.4457925927553","31.1294656763967","31.1822543697849","30.3657859907081","28.2290081856924","28.1943634813982","29.3084537548858","28.566371109129","29.257296074634","29.5329812955891","30.9841811772248","32.0680322352605","32.5217805629238","32.4837164728353","32.9096439272992","30.8042667688443","31.4277472162669","32.2545233847901","31.6518270508461","30.5783209492023","29.6030267592526","27.6690881496939","27.2857378807407","27.8989752031004","28.3070917299244","27.6040230626215","27.3924461075167","28.4456654185108","28.9770328977797","",
"Low & middle income","LMY","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","39.6627907571493","32.3066153186004","31.3632746673007","32.1450621404214","33.3432326193935","34.4704263305224","36.0452885406664","34.1035934284298","33.2434474246632","35.2462732724207","37.0574436923072","38.482569270785","39.0781476766309","40.240208589735","41.6117948116998","41.5833040891258","41.9651906549607","41.9878348260886","41.8074902426745","43.594270221246","42.2306562909908","37.5415075557968","37.0757519177617","37.4070327641038","36.2104282806829","35.3230568353403","34.0199652196432","34.3921011615375","35.5734642071008","36.6685713168981","36.2793030394778","34.3710365392505","34.0750365880465","34.8989116507664","34.5993726494344","32.8607311741843","33.2206261710267","33.3005991330918","32.07675143648","32.8854771032329","33.6850152426986","33.4376195537673","33.8794131678063","33.8875863087403","34.7538868877336","35.3651460164143","35.9196553038884","35.6882005692829","36.34655965645","35.0744274693267","35.5098777518191","36.0564462684503","35.8559578274407","35.0744598346701","34.5371140592117","33.4749280979833","32.7303158548926","33.147865484354","33.8734856660003","33.1131167959188","32.6963146486192","34.3585184083826","34.875853441502","",
"Lesotho","LSO","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","2.36517857142857","3.67196765498652","5.21301020408163","6.72765432098765","11.8008504606662","10.3465481886535","11.3240662139219","10.1737270875764","10.1698354661792","10.9512861736334","11.2043995243757","12.5158048780488","13.2415913200723","19.1866822429907","15.1281380130874","21.3050043140638","25.0943512075317","24.185242487355","22.3715223097113","15.392692251524","12.3152803120177","13.526922310836","12.8518522477788","14.0077905390558","14.5622289188361","17.5666135355495","18.7012698545615","21.3536112388478","27.8474610206718","29.6276778517509","30.7069348513547","31.1396435655096","30.8866921208456","32.4791198533961","29.6450567159792","30.3069078049184","32.2463145038707","35.1643078480714","37.992056881911","38.7001356295907","36.4702881221952","34.6653077489584","33.7701071067011","35.4813196531581","39.1258617120697","40.56384007448","33.3003223937152","31.463352131548","33.1996499097292","30.8179398182836","29.0232445602992","32.1608736210412","33.7385657003649","30.3413207564025","28.5799529063482","31.139042579725","30.9142045260915","30.8776265918343","32.9197070713602","30.698770296808","",
"Late-demographic dividend","LTE","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","46.4125085417264","33.3175920246117","32.4045884473102","34.0645496839673","36.072388440222","36.7051770431431","38.933522554653","35.8576463249044","33.8220695498395","37.2416054322988","40.888791838438","41.6716570604208","42.3946152122312","42.6894350768496","41.9430780468504","43.5080860344339","43.3096935515317","44.1554480806779","44.6172444045996","44.2750829239012","45.4885986362142","44.2304312877184","42.8262166963223","43.1701445180928","42.9411504838526","42.7024569451397","40.3336711703416","39.883484755713","40.7867521276917","43.8663098379418","40.6568296365635","40.066263145131","39.7493305862229","40.9667336666264","39.732860762624","35.3148395880648","35.1783575966662","35.2409130054239","34.5401376529426","35.6071738050066","36.5930124042747","36.7588551965973","36.6902163189772","37.2644938956955","37.9097146927946","38.2625538449202","38.509213526988","37.9456549133272","38.2517981549458","37.8955394250883","38.4299272838159","38.7228379346383","38.5032974181138","37.6813182347023","37.2675974496972","36.5698142103915","35.4844153026942","35.6175248069685","36.2836279588551","35.43972328794","35.0208170776181","36.5854519490924","37.2757285225294","",
"Lithuania","LTU","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.1674473716694","27.1061642654232","26.9570016809647","27.2603228503828","26.2782579551838","26.3355586590045","27.0756521789426","26.2826291698889","27.857682368212","29.5852959787579","29.6399705566126","30.0299406014753","29.6173077043057","29.221498535199","25.0918587062542","26.1980978484105","28.0787490107662","28.0159992035956","27.3948936716951","27.5077238210517","26.7180600025202","25.9447153605225","25.8963432866412","25.6191060108105","25.3278916550039","24.9114253250224","24.882103431689","25.7388789772772","",
"Luxembourg","LUX","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6534242955499","18.5985181660038","18.4568749816274","18.8159649943539","17.253326749647","16.654678949085","16.3138530501545","16.1080518908929","16.2313623974908","15.4393460205431","14.4661273579401","13.5205791243289","14.4759684439971","12.8051473899025","11.0066049191433","10.997972653402","10.7084382796237","10.4267187903737","10.4429419766443","10.810880633632","11.539623433831","12.0959325625638","10.8183368591649","10.9806523373367","11.5988958079178","11.3118944845976","10.7209988936008","10.3967225167357","",
"Latvia","LVA","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.7712436784628","26.5681019946799","27.9454127365834","25.7749945757487","24.7271799142688","23.6200241974582","22.7745350769184","22.6053115704588","21.317437600249","21.4336520790868","20.2098258855769","20.7526474305579","21.5813794638051","21.7707551018719","20.9496280212093","20.4458043407832","20.7232551973706","20.621365502586","20.1007604286956","18.938518997154","19.1035688161456","18.5195892811901","19.0466221765712","18.6596036517809","18.919215596024","19.6463722932014","20.3511614704783","21.576508769173","",
"Macao SAR, China","MAC","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.6873714247793","17.3077413920723","15.2433486187723","14.0906467087323","12.8638096255922","11.786826179732","11.9166335984541","12.3603377705668","12.3394740865311","11.4587356765804","9.82000290317898","9.23336710570753","9.54994179630217","8.41746503946968","10.9716162808602","14.1017023207354","13.7844932886133","11.8033195168377","7.31595528042561","4.80847090890587","4.1606022244938","4.03500637533326","3.71934647920163","5.03926880661139","7.69596450454257","6.62061807606065","4.99677284541064","4.09066117205018","4.21334413101183","8.4851657768273","7.68616442002856","9.62012521531051","",
"St. Martin (French part)","MAF","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","27.5469168900804","29.0533113492718","28.5352880124546","28.1002718212021","27.6421884301099","26.9666849807702","27.2714876596518","27.5476547440565","27.9684818224372","35.020870602266","35.17343659883","32.016715459439","32.5515966319005","31.343148275737","32.667665973599","28.7595462163051","31.6829183410935","30.3127021026047","30.8714154937262","30.8340797104011","30.2080012935139","27.3992711013127","27.6076030776449","27.7324072450463","27.346951339448","27.5981379041356","26.0161584122031","26.3722397566432","26.4745223327555","25.1640015647731","26.3311782242225","25.6209964186976","27.3223950880414","23.14101634461","23.4872648863189","24.3526302035856","22.8696929940867","22.6361224434387","23.3248013144818","24.0029876116656","23.6812068826614","22.7530814100902","22.422939278529","24.3155822554726","22.25957486397","23.7119126900355","24.5065191885483","24.2659773507632","24.1531288845084","25.8132675090419","25.6226817262287","25.685104578574","25.405454806575","25.2413538068182","25.2499524130611","26.0436433872433","25.7996418056572","25.4771237702589","",
"Monaco","MCO","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.9223473621814","12.8252023227104","13.0162423374648","13.9971636952998","12.630372277451","17.6004677865192","18.2719304252551","12.7999297382751","13.1504957332413","13.0353704574054","14.8764532420432","12.5416478137469","12.3191272552898","",
"Moldova","MDA","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.4455720660554","27.2874008568319","25.435554097662","20.3234930328094","20.5076405135261","19.1476693676567","21.9691372835076","20.3847621314161","20.6728809877258","20.7175324675325","19.1675900350579","18.7779036510703","19.4423919146547","19.1217348463177","17.1628740871454","20.4338917212317","20.9107204171007","21.3145109050194","21.6032575380958","21.1263772009346","21.1076657265026","21.1944646085144","21.0188767695091","22.1479763600006","21.9233489252916","23.1345230028419","20.6312606801817","19.4153964403432","",
"Madagascar","MDG","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9068307503233","20.4685954426536","18.8332096319198","18.0075205568584","17.8532728101343","17.2760843242701","17.9096138237139","19.2497828687657","18.950884731327","19.4099444668858","20.1123576645922","21.4819574714216","22.445497353094","19.4661871058768","21.725864174999","21.7400570501239","",
"Maldives","MDV","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3754592275235","11.0588124641901","11.7319295555447","9.51763412973589","8.74551359490254","11.4493071574726","9.62024681455988","9.43175571442634","10.074482081305","9.79079163695021","8.05840300688989","8.41391069745155","10.7232265306722","11.2741492130232","11.4251984347865","13.0536487714243","11.9425438054042","12.5605138397682","9.1918056681163","10.2655569369393","",
"Middle East & North Africa","MEA","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.0367079721571","38.1106067862999","39.3757401935449","41.1382663229937","41.2084900296706","36.6895184404729","40.1266958464235","44.8875123202307","42.7415980537376","43.6658008849584","44.2064632422883","46.3426218958115","49.962533714728","51.0451890533079","50.1396262928797","51.9152519205162","44.2515312656413","46.6256628641048","50.422257469304","50.4763036431205","49.023090843613","46.5292562089416","38.1498261708355","36.2325390541206","38.3662574372998","41.6961640761215","39.5604094145482","34.435005034621","38.7338706775652","44.7261423495785","",
"Mexico","MEX","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","25.6495604395604","26.2379605263158","26.9716265060241","27.4052861035422","27.9119704433498","30.6047072072072","29.6430816326531","29.788","29.6561794500724","30.8483777777778","30.5321909090909","30.3736469730124","30.9642833964305","30.8097817715019","31.1760169491525","27.9310760313416","27.2274892371912","26.382272630509","29.0107867380956","28.6308924337623","28.2388188227285","28.6984463095559","30.2131475480144","29.7446543470604","27.1252598215026","26.146929748992","25.7497952510099","25.7259806632477","32.988359126776","32.5699823148334","33.2922227310393","34.3418670588648","34.7740825559179","34.1578193379962","34.2460385348222","34.3868003231242","33.3084037538324","32.8645004977596","31.5006616846741","33.0062868204379","33.0531376330316","34.3856666762716","34.0245019488822","34.8480623851965","31.9993138791207","32.5394870561754","33.823102209528","34.0963424850396","32.1682751121876","31.9175541132511","30.8402535932226","30.6167913899857","31.9586846717624","32.043865451756","31.7765708687274","30.9463704982474","32.0702247535554","33.5519217213013","",
"Marshall Islands","MHL","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.86246404879247","13.037298026174","13.6703453186187","12.6810724116257","10.5865303198072","14.7821209034282","11.8663455062272","10.2971686829464","8.14222507614427","11.4127830568033","13.3156735837726","12.7773617841036","13.680274642506","14.6937502534018","13.5950307489023","13.4111882964019","13.9557228201091","14.6424773819495","11.3468340789727","15.3852209091453","13.0795688975897","12.2305185467479","14.4718022780117","13.3994446936332","10.6793322882008","10.3168641537224","",
"Middle income","MIC","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","40.4409630386145","32.9477121593033","32.0373530431133","32.8106063411805","33.9970089372026","35.1479242856065","36.80435671787","34.8311927813193","33.8915440723968","35.9282789687467","37.7849861649446","39.2629764786669","39.8567261186849","41.0111886959505","42.3632887499083","42.3971824914383","42.8133024523035","42.8845185507457","42.6489778553584","44.3885975149198","42.9342965358161","38.0514832936985","37.6018574798742","37.9516682810023","36.7132987057741","35.7602573719965","34.4999263806955","34.956241307775","36.1203432550534","37.2265984720988","36.8576702705561","35.0440145024468","34.5387665411319","35.3803406141826","35.0467058554311","33.2261178731702","33.4630928605856","33.5154028008067","32.3105210797096","33.0866351621625","33.8477471928375","33.6315263866625","34.1047104896223","34.1207272916523","34.9589447128235","35.5626369669969","36.0697648611877","35.8283503451369","36.4973815359717","35.3180722715072","35.6938854906548","36.1737687144473","36.0078416759497","35.2240914509402","34.6712196265054","33.6247607960841","32.8640128483897","33.2760551119144","33.9785737588866","33.2217335200256","32.8007610981429","34.4742495417216","35.0037690958981","",
"North Macedonia","MKD","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.4351503759399","28.2944214876033","33.1861679832339","29.7102132309225","24.2724512987013","24.0771785812429","23.8170838878622","28.2036029806351","27.7543953600632","26.5943719040969","21.4063367196738","20.5865455856541","19.3780672207161","22.4884068866443","21.0384420875685","20.3620070871171","21.6625851152789","20.5809235456128","19.5331292631782","18.9727028474128","21.0422688522191","21.5924220032487","21.0808587045723","22.1404647622691","22.822578658191","23.9221832208017","23.9630460915105","24.2589458765972","24.0504298826712","23.7034834116039","22.7433488020449","22.5806486172217","22.9495056916409","",
"Mali","MLI","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","8.81633849547724","10.3448880788603","10.0471685344441","10.2276505929754","10.8723099698488","11.3100839694404","11.7118095402607","12.3941421892339","10.1304263271186","9.82782943726603","9.86387459795575","9.81251123233117","8.83001745230318","14.6088326066926","14.3514559590324","14.2354932666565","16.2044412449683","18.0071657130277","15.540614138447","15.0945643489091","16.4772248786455","15.1328533722306","15.9533087571181","16.3347253416174","16.6567768121374","16.240036849513","15.5761278665051","16.6582567314145","17.4024339344997","17.0628574234017","18.7868864931386","19.4296130474757","18.226346471891","21.5209477946314","22.6703385481688","22.6011138032382","22.7592079275042","22.6104074322212","22.631862552386","25.8489227756132","23.7580242220657","21.7080125193413","24.367103110392","22.7340493055412","20.6490800268912","19.8671989622754","17.1845530046357","18.3849719003501","17.5979679104352","17.8802478129288","18.847089929003","20.2289474771959","20.9233089285715","21.157378852948","20.554497770537","19.9629972719727","",
"Malta","MLT","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","45.8856481142845","41.9503939998669","47.259504439745","49.1412285408177","55.0748323412643","61.1402665194805","63.7095077426858","63.2112048477639","63.259138263384","63.638019620465","61.2187368531554","58.568728343784","58.8270102690203","57.3061569989819","57.7129993339552","56.9328546271259","55.9043946679212","53.7167549238182","52.277852708106","52.2890481138279","50.7784414751887","49.9458078912441","46.7399244295187","45.4904995114451","46.8735922566449","26.3366823579007","25.8951703979273","25.5706943946456","26.3163772404936","24.8795648795649","26.938485922436","23.893992069768","24.7885938151864","24.7540392918245","22.3096425147945","20.9641044818887","19.9445949747901","18.2632064321349","19.2743748429898","17.5408953064265","17.5662626158199","16.3378783436449","14.9253248027518","14.5871801601774","12.9888437995467","12.2935952815272","12.3425622899506","11.7418427764888","11.9062698232304","12.45458407563","13.4983632161345","12.6188934174701","12.5178964717839","",
"Myanmar","MMR","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.69226113586128","10.5804943321805","13.0068954922166","14.2582573952557","16.3663619555986","17.512204636055","19.2372930203744","20.4091296662276","22.6658154224732","24.5320050982062","26.4680642743774","31.2916488307023","32.3730207966326","32.3622196006021","34.4897147952972","34.468821262219","34.8095048832944","36.8009211203558","36.9634615021809","38.4126110918443","37.5439155484288","37.3108899934826","38.2471357653023","",
"Middle East & North Africa (excluding high income)","MNA","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.8989497330941","29.8443799403974","31.9647329075567","33.6234057867066","34.368925911328","31.2360453203223","35.4691779681823","39.7428862348468","37.1786963364038","39.0398035721809","38.7873171627836","40.945611519068","43.8190666249339","45.2063943117718","44.8663424874996","46.0467868798217","39.0025949582922","41.1725689750189","43.550091306535","43.2210124225616","42.1460651348167","39.4246154069896","33.359336276992","32.5557549682492","35.020061836009","36.9765865392693","35.6148701655775","31.0416820215155","36.3613776747614","40.2206138310022","",
"Montenegro","MNE","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2590046532839","22.3143207912841","21.5953506185527","19.3294873017387","18.9729443885822","17.341544930727","17.6826544999168","17.0029838668892","17.694787409146","17.3487567662897","17.1484021260188","15.0942130574761","14.8905052590353","15.457247193367","14.3036482604292","14.3534622406494","15.6549814868251","14.8613741835193","15.9341257910459","16.1294414526219","17.2946800578084","14.8354952739754","12.9653049670004","",
"Mongolia","MNG","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","24.9761579492412","25.6947201288491","26.3118915413924","26.9718119670777","27.1775628643235","28.2757317267904","28.3930954027103","28.8172697385136","38.7945078681375","41.214220170227","34.3366921962739","34.6914746638629","30.0421311198347","31.4217694536983","32.8445985623923","23.6539827816913","28.5247780897138","22.6048360041451","22.3042457388502","22.1961421557269","21.9418832214059","22.4846271364412","25.2199551531292","28.3334403733025","32.496500599666","38.6926063353314","37.7347758580465","30.8510356631246","30.0565585316106","33.1942474892146","31.3337485626924","30.7715931133163","30.5068923847448","31.4976232744188","31.5158775834209","33.1780715301999","37.4184116118863","37.975670332755","38.0926977643653","37.0496708511527","37.0755721187771","35.3122175669446","",
"Northern Mariana Islands","MNP","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.1285325582464","19.6771240794978","14.9551445707171","17.1353343246115","15.4693269155508","16.9422309414662","18.3503185023245","21.7566494452469","19.8149498260996","19.5292283612147","21.3938558593765","17.0821002587651","18.8768129822828","19.8066623565294","18.6061383452371","19.8162320132045","19.5085348189008","17.1677445681711","16.9004327987887","16.8681862980766","16.5093372512898","16.8740038772507","16.4457246085988","17.4884683555603","18.6152107018236","20.5669830121929","23.6070708049686","25.3339204001215","23.8882626215681","21.7539902095772","21.9411760738063","22.7877362490111","",
"Mauritania","MRT","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","29.8485743932752","25.3133119281943","21.4120928239512","30.2410706308631","37.22319451119","40.255628590176","38.943327004163","40.1537000058435","40.6290716372474","40.3363004280836","41.4332448088812","36.8425890749559","30.5026358374314","32.5580765567207","34.2362473929204","33.8431473647938","30.2661144125059","26.9954855547098","29.8746301240291","27.2100465626263","26.9018260229825","23.6324747295265","21.1370930922801","25.380935134017","32.58359405813","31.1048899923799","26.7740621482797","27.1812879110141","29.9317393411093","28.8129444712476","24.908699291351","24.1266757241121","25.1126653808905","25.3024009151772","25.6196011901762","25.80452703493","26.8540873138344","33.5387615872984","32.4093951666799","29.9518502588297","29.0361452374828","28.4202988789773","26.7345509917915","27.5321174229442","33.1903258148872","43.8696653715372","37.0052476945385","36.4890884436152","32.7544134822838","38.1929057828319","44.107903772358","37.4741781393169","38.6097701314865","28.4377715177334","22.7469101580956","25.2198487447732","23.7454238150192","23.6350387192204","28.5984350915107","33.6465387739026","32.0818928944898","30.1873427635288","",
"Mauritius","MUS","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","22.1301020408163","22.2895994119809","22.9466283157558","22.2120418848168","21.9845923881798","21.2459594475463","20.997867803838","20.3400454438612","22.2005571030641","24.4072692261403","26.3654822335025","27.1736437948972","27.2147264930447","27.2134399230631","27.7839756592292","28.172589966525","28.5723566318828","28.3660000971282","28.1461633908265","28.3915801186096","28.3316623825104","27.2267678078081","27.1091556347179","26.2970641806277","25.9854905195696","26.7426869373581","25.9690034680516","25.2507199484557","24.4105005407791","23.3643713688637","22.336339570153","22.5452664657871","23.3375783630134","23.349648336281","22.4719684891072","21.5997725671184","20.9397565622112","20.3269115102633","19.7179475010678","19.1931790105859","18.584513649971","17.7627251983141","17.5995456427096","16.9108859849875","16.6414183044685","18.2390817176858","18.2111513325211","",
"Malawi","MWI","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","23.8329292436794","23.0938861175711","22.5079256887325","22.8218136595371","21.1844773443117","22.9678843831401","22.801027820742","25.7774019838731","24.5291311011093","27.9653701974957","29.1177870074308","28.7570291634613","33.4379516986835","26.0213810363464","22.7752399662623","20.4649438725609","20.6414758960251","19.8213745887778","19.4927025817737","19.5355403517942","19.0442214399711","17.8929694043274","19.8051602224861","21.1842295520251","18.4439345804436","17.5211453129149","19.2118062737994","21.2991638406833","18.9378891840899","18.0681311857964","17.9317288193438","18.1661996680566","17.7185220797601","17.4239449035616","17.2649267145494","17.556172133103","17.655842210407","17.74795964738","18.3711307722286","18.5355261219392","18.6842968731412","18.414993076156","18.3464047678754","",
"Malaysia","MYS","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","24.7115632458234","27.0996976983854","30.7818051248572","26.988909422176","29.419827775742","29.629861878453","29.6451854930895","29.3136150379021","27.9060539480137","29.2023408807274","30.3185831431228","30.4551570822076","31.677400140647","31.2522250707686","35.8556011024587","36.1311763388859","37.2824853124444","38.3866410018553","38.5036839465766","39.8306619420989","41.7919586178435","41.0567248711228","38.5666873272736","38.9518935608427","39.2333982401006","39.2342579062863","39.2336373159762","38.5274711722267","38.3566092887301","39.8040538614313","42.1981676337955","42.1065095763891","41.1462550271433","40.0844396436577","40.0412358475604","41.4018779806988","43.5282108681601","44.5735375006654","43.8757533284141","46.4590177015866","48.3205714911013","46.2026949988513","45.1153796974529","46.5786626994835","48.5303176049683","46.3683224854575","46.5156572562267","44.5959960321039","45.1050654004356","40.9678238412473","40.4989323548818","39.8242687277964","40.1350010090069","39.8853736547897","39.9244244845871","38.4496697879603","37.6832735037439","38.1147163565611","38.2914391724977","37.4765552390649","35.9347385342535","37.7152652198802","39.0951548785408","",
"North America","NAC","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4518774673299","22.9368952115849","22.9030822699857","22.9246857350729","21.9202212740935","21.0983962998437","21.2546824740219","21.5223243144384","21.862542449958","22.2137494722996","22.0864538937575","21.600432065465","19.7663612725225","19.9881922338332","20.1994262232872","19.9129179906159","19.9648855996333","20.0547851280307","19.0415059705041","18.4346631363341","18.8674817249691","19.0909673832834","18.7135887654186","17.8650084399272","18.1232749759731","","",
"Namibia","NAM","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","48.6048586475975","40.2751408467589","36.8371479251045","34.8619699818917","32.7262132603188","37.3853708066969","35.7199121058898","30.5314227303314","33.3648144771011","33.8881326643274","29.160148178848","26.0876339699149","25.4382888517656","22.6959543653344","24.2077606280058","21.7554745432999","21.1979399357399","21.7987010136062","22.6777558253996","21.3526121541791","23.4721656586449","26.4736692021938","27.0947589417095","24.046084192885","25.0806097462037","24.7834954243766","30.1227634369521","31.8127689142862","34.1905617107713","28.7519450755932","27.429068418358","29.3288911804647","29.9807546724013","26.5483435015895","26.630102972046","27.5636536225028","27.5134032744188","26.077018512643","26.8699051095569","27.0505815453797","25.8187349480714","24.9042645024609","29.6965824662871","",
"New Caledonia","NCL","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.3097872531234","24.0931550904061","20.640522976146","20.2928431382039","19.4899393804748","20.2094774269534","19.118463225618","19.611178565318","19.5680948618877","21.6318157351553","24.11925081065","20.6382344606801","21.509703990026","23.3646681452343","24.8888174139574","24.4990237729309","27.9138444462876","31.8496205183584","23.9310585837203","22.5914611629952","26.1623678837555","25.3064766036566","22.779124022177","22.582512520502","23.9317062447332","22.1000359642571","20.1611154111133","21.2465805302539","","22.3267326732673","","","","",
